soundingID,date,hour,Longitude,Latitude,inSmoke,GISExists,NOXEmission,NOXPercentOfMax,maxNOX,DOF
Run08158_Seq0001_Scan124,20080729,17.82944489,-73.049721,54.63781,TRUE,TRUE,NA,NA,2.64E+13,0.191727698
Run08158_Seq0001_Scan125,20080729,17.83833313,-73.251869,55.031116,TRUE,TRUE,NA,NA,2.64E+13,0.802628517
Run08158_Seq0001_Scan126,20080729,17.83833313,-73.457893,55.424999,TRUE,TRUE,NA,NA,2.64E+13,0.241449744
Run08158_Seq0001_Scan127,20080729,17.83833313,-73.66729,55.817978,TRUE,TRUE,NA,NA,2.64E+13,0.638648987
Run08158_Seq0001_Scan128,20080729,17.83833313,-73.880394,56.211132,TRUE,TRUE,NA,NA,2.64E+13,0.571935117
Run08158_Seq0001_Scan129,20080729,17.84722137,-74.097343,56.6035,TRUE,TRUE,NA,NA,2.64E+13,0.370379716
Run08158_Seq0001_Scan131,20080729,17.84722137,-74.543213,57.387882,TRUE,TRUE,NA,NA,2.64E+13,0.844935954
Run08158_Seq0001_Scan132,20080729,17.84722137,-74.772636,57.780018,TRUE,TRUE,NA,NA,2.64E+13,0.85404259
Run08158_Seq0001_Scan133,20080729,17.84722137,-75.006096,58.170822,TRUE,TRUE,NA,NA,2.64E+13,0.833832502
Run08158_Seq0001_Scan136,20080729,17.85611153,-75.735085,59.342552,TRUE,TRUE,NA,NA,2.64E+13,0.646399617
Run08158_Seq0001_Scan137,20080729,17.85611153,-75.988052,59.73246,TRUE,TRUE,NA,NA,2.64E+13,0.992280781
Run08158_Seq0001_Scan139,20080729,17.86499977,-76.509987,60.510689,TRUE,TRUE,NA,NA,2.64E+13,0.933304906
Run08158_Seq0001_Scan140,20080729,17.86499977,-76.779388,60.89888,TRUE,TRUE,NA,NA,2.64E+13,0.818012178
Run08158_Seq0001_Scan141,20080729,17.86499977,-77.054939,61.287327,TRUE,TRUE,NA,NA,2.64E+13,0.116422884
Run08158_Seq0001_Scan142,20080729,17.87388802,-77.336403,61.674492,TRUE,TRUE,NA,NA,2.64E+13,0.932278633
Run08158_Seq0001_Scan143,20080729,17.87388802,-77.624184,62.061478,TRUE,TRUE,NA,NA,2.64E+13,0.669421911
Run08158_Seq0001_Scan144,20080729,17.87388802,-77.918968,62.448025,TRUE,TRUE,NA,NA,2.64E+13,0.853921056
Run08158_Seq0001_Scan145,20080729,17.87388802,-78.220673,62.834103,TRUE,TRUE,NA,NA,2.64E+13,0.372142702
Run08158_Seq0001_Scan146,20080729,17.87388802,-78.529327,63.219219,TRUE,TRUE,NA,NA,2.64E+13,0.325052768
Run08158_Seq0001_Scan147,20080729,17.88277817,-78.846214,63.604359,TRUE,TRUE,NA,NA,2.64E+13,0.346850753
Run08158_Seq0001_Scan148,20080729,17.88277817,-79.170052,63.988106,TRUE,TRUE,NA,NA,2.64E+13,0.979110479
Run08158_Seq0001_Scan149,20080729,17.87388802,-79.503067,64.371956,TRUE,TRUE,NA,NA,2.64E+13,0.112304255
Run08158_Seq0001_Scan150,20080729,17.87388802,-79.843803,64.754379,TRUE,TRUE,NA,NA,2.64E+13,0.115412295
Run08158_Seq0001_Scan151,20080729,17.88277817,-80.194069,65.136497,TRUE,TRUE,NA,NA,2.64E+13,0.265646785
Run08158_Seq0001_Scan152,20080729,17.88277817,-80.553429,65.51786,TRUE,TRUE,NA,NA,2.64E+13,0.104719616
Run08158_Seq0001_Scan153,20080729,17.88277817,-80.922699,65.898445,TRUE,TRUE,NA,NA,2.64E+13,0.11007829
Run08158_Seq0001_Scan155,20080729,17.88277817,-81.692528,66.657196,TRUE,TRUE,NA,NA,2.64E+13,0.426144093
Run08158_Seq0001_Scan156,20080729,17.89166641,-82.094215,67.035324,FALSE,TRUE,NA,NA,2.64E+13,0.057167169
Run08158_Seq0001_Scan157,20080729,17.89166641,-82.507484,67.412376,FALSE,TRUE,NA,NA,2.64E+13,0.284005404
Run08158_Seq0001_Scan158,20080729,17.89166641,-82.933418,67.789001,FALSE,TRUE,NA,NA,2.64E+13,0.501214027
Run08158_Seq0001_Scan159,20080729,17.89166641,-83.371788,68.163788,FALSE,TRUE,NA,NA,2.64E+13,0.126022652
Run08158_Seq0001_Scan161,20080729,17.90055466,-84.290604,68.910988,FALSE,TRUE,NA,NA,2.64E+13,0.156800792
Run08158_Seq0001_Scan162,20080729,17.90055466,-84.772202,69.282684,FALSE,TRUE,NA,NA,2.64E+13,0.217959046
Run08158_Seq0001_Scan163,20080729,17.90055466,-85.269768,69.653465,FALSE,TRUE,NA,NA,2.64E+13,0.097639307
Run08164_Seq0001_Scan064,20080729,19.37611198,-89.292,30.676443,NA,TRUE,7.06E+11,2.676820627,2.64E+13,5.74E-05
Run08164_Seq0001_Scan065,20080729,19.37611198,-89.398743,31.078917,NA,TRUE,7.06E+11,2.676820627,2.64E+13,9.79E-05
Run08164_Seq0001_Scan066,20080729,19.37611198,-89.506218,31.48134,NA,TRUE,6.71E+11,2.542615184,2.64E+13,0.368367612
Run08164_Seq0001_Scan068,20080729,19.38500023,-89.723213,32.286076,NA,TRUE,2.09E+12,7.903335176,2.64E+13,0.448131055
Run08164_Seq0001_Scan070,20080729,19.38500023,-89.943092,33.090446,NA,TRUE,7.06E+11,2.677152133,2.64E+13,0.515924335
Run08164_Seq0001_Scan071,20080729,19.38500023,-90.054161,33.492584,NA,TRUE,7.06E+11,2.677152133,2.64E+13,0.312958091
Run08164_Seq0001_Scan072,20080729,19.39388847,-90.166023,33.894642,NA,TRUE,7.96E+11,3.015293843,2.64E+13,0.611364126
Run08164_Seq0001_Scan073,20080729,19.39388847,-90.278725,34.296928,NA,TRUE,7.96E+11,3.015293843,2.64E+13,0.443525046
Run08164_Seq0001_Scan074,20080729,19.39388847,-90.392151,34.698631,FALSE,TRUE,5.02E+12,19.02671974,2.64E+13,0.354296118
Run08164_Seq0001_Scan075,20080729,19.39388847,-90.506355,35.100277,FALSE,TRUE,9.56E+11,3.624159021,2.64E+13,0.852845907
Run08164_Seq0001_Scan076,20080729,19.39388847,-90.621475,35.501678,FALSE,TRUE,1.11E+12,4.190979655,2.64E+13,0.292779773
Run08164_Seq0001_Scan077,20080729,19.40277863,-90.737503,35.903667,FALSE,TRUE,1.11E+12,4.190979655,2.64E+13,0.68712461
Run08164_Seq0001_Scan078,20080729,19.40277863,-90.854263,36.304844,FALSE,TRUE,1.11E+12,4.190979655,2.64E+13,0.181753263
Run08164_Seq0001_Scan080,20080729,19.40277863,-91.090828,37.107574,TRUE,TRUE,2.33E+11,0.884367843,2.64E+13,0.467848212
Run08164_Seq0001_Scan081,20080729,19.41166687,-91.210648,37.509136,TRUE,TRUE,9.22E+11,3.495592926,2.64E+13,0.887483537
Run08164_Seq0001_Scan083,20080729,19.41166687,-91.452827,38.310883,TRUE,TRUE,9.22E+11,3.495592926,2.64E+13,0.885984063
Run08164_Seq0001_Scan084,20080729,19.41166687,-91.5756,38.711765,TRUE,TRUE,1.54E+12,5.850119633,2.64E+13,0.300724
Run08164_Seq0001_Scan085,20080729,19.41166687,-91.699448,39.11293,TRUE,TRUE,1.54E+12,5.850119633,2.64E+13,0.321131051
Run08164_Seq0001_Scan086,20080729,19.42055511,-91.82431,39.5135,TRUE,TRUE,8.03E+11,3.043207797,2.64E+13,0.84603101
Run08164_Seq0001_Scan088,20080729,19.42055511,-92.077339,40.31427,TRUE,TRUE,8.03E+11,3.043207797,2.64E+13,2.56E-05
Run08164_Seq0001_Scan090,20080729,19.42944527,-92.335152,41.114754,TRUE,TRUE,9.13E+11,3.461555533,2.64E+13,0.112564355
Run08164_Seq0001_Scan091,20080729,19.42944527,-92.465805,41.514709,TRUE,TRUE,2.13E+12,8.07902084,2.64E+13,0.053460073
Run08164_Seq0001_Scan092,20080729,19.42944527,-92.598,41.914864,TRUE,TRUE,1.33E+12,5.037161785,2.64E+13,0.029758235
Run08164_Seq0001_Scan093,20080729,19.42944527,-92.731415,42.315052,TRUE,TRUE,1.33E+12,5.037161785,2.64E+13,0.365766913
Run08164_Seq0001_Scan094,20080729,19.42944527,-92.865883,42.714188,TRUE,TRUE,1.20E+12,4.541792431,2.64E+13,0.119861849
Run08164_Seq0001_Scan095,20080729,19.43833351,-93.00209,43.114304,TRUE,TRUE,1.20E+12,4.541792431,2.64E+13,0.292852044
