"date","hour","Longitude","Latitude","inSmoke"
20090727,22.4492683410645,-136.811111450195,40.4209899902344,FALSE
20090727,22.5706005096436,-150.50146484375,66.1474151611328,FALSE
20090728,10.3425979614258,-113.759895324707,60.2239723205566,TRUE
20090729,11.032377243042,-119.35075378418,66.5433197021484,TRUE
20090729,11.1688776016235,-134.298187255859,37.6507110595703,FALSE
20090729,11.1765279769897,-134.77897644043,36.0153121948242,FALSE
20090729,12.7995634078979,-157.852935791016,41.3860969543457,NA
20090729,20.6582202911377,-114.316032409668,54.028247833252,TRUE
20090729,20.6733894348145,-116.056930541992,57.3045616149902,TRUE
20090729,20.6962051391602,-119.171188354492,62.0690383911133,TRUE
20090729,23.8451614379883,-155.611038208008,30.577823638916,FALSE
20090729,23.8526782989502,-156.066986083984,32.2902793884277,FALSE
20090731,20.3302059173584,-102.413520812988,28.0076141357422,NA
20090731,20.48952293396,-116.062385559082,62.0447807312012,TRUE
20100701,19.6679039001465,-99.1190872192383,51.324634552002,FALSE
20100701,19.6883087158203,-101.222305297852,55.6677627563477,TRUE
20100701,19.6939582824707,-101.866027832031,56.8465843200684,TRUE
20100701,19.7125682830811,-104.297393798828,60.7529106140137,FALSE
20100701,21.2724494934082,-119.429695129395,36.9326972961426,FALSE
20100701,21.2779655456543,-119.52481842041,37.2532081604004,FALSE
20100701,21.2798938751221,-119.55672454834,37.3663940429688,FALSE
20100701,22.8709011077881,-141.861129760742,31.3199424743652,FALSE
20100701,22.8802757263184,-142.405914306641,33.3323364257812,FALSE
20100701,22.8820686340332,-142.517013549805,33.734619140625,FALSE
20100701,22.9118461608887,-144.415267944336,40.1563911437988,FALSE
20100701,22.9249420166016,-145.333084106445,42.9576988220215,FALSE
20100701,22.930456161499,-145.746505737305,44.1560668945312,FALSE
20100701,22.9341793060303,-146.029647827148,44.9544105529785,FALSE
20100701,22.9621639251709,-148.384017944336,50.9208030700684,FALSE
20100701,22.99001121521,-151.305068969727,56.8398017883301,FALSE
20100702,12.5712890625,-156.521133422852,35.4318351745605,FALSE
20100702,23.5738716125488,-151.660263061523,27.377477645874,NA
20100702,23.5890369415283,-152.485702514648,30.5890693664551,FALSE
20100702,23.6648712158203,-157.600921630859,46.9910583496094,FALSE
20100703,8.27973079681396,-88.1464920043945,50.0889091491699,TRUE
20100703,8.34804916381836,-93.1752700805664,35.4383926391602,FALSE
20100703,8.37073040008545,-94.52197265625,30.5224227905273,FALSE
20100703,8.37307739257812,-94.6509704589844,30.0296401977539,FALSE
20100703,9.9657506942749,-115.915161132812,41.8971481323242,FALSE
20100704,12.3522214889526,-152.636322021484,38.147819519043,FALSE
20100704,12.3825550079346,-154.494827270508,31.5997295379639,FALSE
20100704,12.3977212905884,-155.350708007812,28.3178634643555,FALSE
20100704,18.5196075439453,-80.7765502929688,48.0844039916992,FALSE
20100704,21.7960910797119,-128.63037109375,43.7995491027832,FALSE
20100704,23.3980960845947,-150.303665161133,33.9346160888672,FALSE
20100704,23.426082611084,-152.069702148438,39.9138870239258,FALSE
20100705,8.12146854400635,-88.7656173706055,39.8562126159668,FALSE
20100705,8.16696929931641,-91.5632019042969,30.035270690918,FALSE
20100705,11.3751344680786,-135.000869750977,48.881649017334,FALSE
20100705,11.4335908889771,-139.247817993164,36.4164009094238,FALSE
20100706,12.1995449066162,-152.691116333008,26.6206092834473,FALSE
20100706,19.9419498443604,-100.820243835449,43.7922439575195,FALSE
20100706,23.1768226623535,-146.309280395508,30.5800724029541,FALSE
20100707,7.8903341293335,-83.8689498901367,45.234691619873,FALSE
20100707,7.9077091217041,-85.1783142089844,41.419075012207,FALSE
20100707,7.95320844650269,-88.0612716674805,31.6064453125,FALSE
20100707,11.1918430328369,-133.742874145508,44.0165901184082,NA
20100708,21.3591251373291,-120.726539611816,38.4711723327637,FALSE
20100708,21.3766384124756,-121.944694519043,42.2962226867676,FALSE
20100710,11.7721347808838,-145.659393310547,29.9882545471191,FALSE
20100710,22.8077621459961,-142.80632019043,39.9071350097656,FALSE
20100711,7.51831293106079,-80.513542175293,36.5201034545898,FALSE
20100711,7.52582788467407,-80.9638061523438,34.9559707641602,FALSE
20100711,7.55616092681885,-82.7413330078125,28.3254280090332,NA
20100711,7.56381273269653,-83.1547698974609,26.6824169158936,NA
20100711,7.56911754608154,-83.4211196899414,25.6051864624023,NA
20100711,7.57132816314697,-83.5420532226562,25.1115550994873,NA
20100711,9.11863803863525,-101.84008026123,46.786563873291,FALSE
20100712,19.2882404327393,-89.1713256835938,36.2463264465332,NA
20100712,19.3185729980469,-91.2132568359375,42.7771263122559,NA
20100712,19.3238792419434,-91.5791091918945,43.844669342041,NA
20100712,19.333740234375,-92.3628463745117,46.0295639038086,NA
20100714,23.990592956543,-158.152465820312,28.5322437286377,NA
20100716,18.9234657287598,-86.3473281860352,46.4555053710938,TRUE
20100716,22.1922969818115,-133.765289306641,40.6051712036133,FALSE
20100717,8.57602119445801,-97.6308288574219,30.5317630767822,NA
20100718,18.6793746948242,-80.525749206543,38.3214454650879,TRUE
20100718,20.2796993255615,-102.398345947266,28.003288269043,FALSE
20100718,21.9308300018311,-127.269104003906,28.591926574707,FALSE
20100718,23.5805721282959,-152.102569580078,29.0259265899658,NA
20100718,23.6109046936035,-153.859634399414,35.5125350952148,NA
20100718,23.6185550689697,-154.357543945312,37.2201118469238,NA
20100718,23.6337223052979,-155.338989257812,40.4153900146484,NA
20100719,10.018084526062,-119.268287658691,30.5157146453857,FALSE
20100719,11.5880794525146,-138.754837036133,47.2493133544922,NA
20100720,10.6525115966797,-124.106880187988,49.1256866455078,FALSE
20100720,10.6980104446411,-127.564384460449,39.3694343566895,FALSE
20100720,10.7435111999512,-130.337539672852,29.5462970733643,FALSE
20100720,12.3893661499023,-154.933837890625,30.0227584838867,FALSE
20100720,12.4045305252075,-155.788818359375,26.6664695739746,FALSE
20100721,8.11802673339844,-88.6207504272461,40.3824348449707,FALSE
20100722,12.0922546386719,-145.550140380859,49.579948425293,NA
20100722,12.1582279205322,-150.373718261719,35.4158973693848,NA
20100722,19.950963973999,-101.638427734375,46.0174179077148,FALSE
20100723,7.92178153991699,-86.2184448242188,38.1682167053223,FALSE
20100723,7.94459915161133,-87.6325531005859,33.2595977783203,FALSE
20100723,9.62827110290527,-114.334632873535,25.6169929504395,NA
20100724,19.7349967956543,-97.7746810913086,43.8543090820312,FALSE
20100725,7.6778244972229,-80.4111557006836,46.2890357971191,NA
20100725,7.71567440032959,-83.1360702514648,38.1445121765137,FALSE
20100725,7.72862863540649,-83.9322280883789,35.4374313354492,FALSE
20100725,7.73849010467529,-84.5495529174805,33.236198425293,FALSE
20100725,7.7536563873291,-85.4080810546875,30.0287590026855,NA
20100725,10.9543085098267,-128.141204833984,50.562313079834,NA
20100725,10.9618244171143,-128.846572875977,48.8744888305664,NA
20100726,11.7457313537598,-144.191146850586,35.4312744140625,FALSE
20100728,19.339879989624,-92.9963302612305,47.6574592590332,TRUE
20100729,10.5394411087036,-121.747619628906,51.056282043457,TRUE
20100730,11.3127689361572,-136.691467285156,39.8410720825195,FALSE
20100730,11.3431024551392,-138.630767822266,33.2277679443359,FALSE
20100730,11.3559236526489,-139.360260009766,30.5134449005127,FALSE
20100730,19.0424976348877,-83.8740234375,28.0311317443848,FALSE
20100730,19.0501480102539,-84.2764739990234,29.6010818481445,FALSE
20100730,19.0728302001953,-85.6030883789062,34.5192832946777,FALSE
20100730,20.7793216705322,-114.430191040039,47.1518478393555,FALSE
20100730,22.3582305908203,-134.423080444336,32.2680740356445,FALSE
20100730,22.4340648651123,-139.711669921875,48.5780067443848,FALSE
20100731,8.7805233001709,-100.721328735352,30.5630130767822,FALSE
20100731,10.3329753875732,-118.64038848877,51.0969657897949,TRUE
